IDRestaurant,Comment_new,rating_encoded
5,thử chất_lượng bánh_cọng đổ tô chả tươi_ăn hôi cũ sạch_sẽ đầy_đủ nhẹ cột ớt đổ tiếp,2
5,đổ thịt chín nấu nấu mềm ngon đũa không_chứ cười khô nhắc chất_lượng hoàn_thiện rẻ sạch_sẽ thích thích thích,2
5,đặt_hàng bánh thập_cẩm đồn hình_ảnh thất_vọng toàn nạc chả nghệ_đồn đắt chí_ít báo,0
5,ngon gọn nóng thơm chả đầy_đủ chấm chánh thử không_hối_tiếc ủng_hộ giới_thiệu,2
5,ngon_thịt đầy_đủ đặt_biệt ăn_cuốn tiếc dọn liên_kết thèm liền ủng_hộ,2
5,đi kẹt đành tấp_đại thử tô bảng rẻ_nghĩ bình_thường bưng thiếc tô bành thử đậm_đà thịt tươi siêu_thị thích nhiệt_tình dễ_thương lắm đi đinh_tiên_hoàng,2
5,nằm điện_biên_phủ sâm hơi tô súp tự_nhiên xào sơ_dầu đẹp thơm hơi cứng_xíu tươi thích tôm ăn_ngọt lắm bánh_quẩy ngon tuyệt_vời,2
6,hẹn đi bình_thường đông lắm sáng_sủa lắm sẵn_trọng hộp kèm kéo mắm_tôm đem đi kêu đậu chả rán chả cốm dĩ_nhiên không_thân_thiện lắm nhanh_chóng gọn chua lắm hơi ngon tươi_ngon lắm ngạc_nhiên ổn lừa kêu kêu không kêu sấu á_múc ngon ngon kêu nước_tắc lắm tặng singum thơm,2
6,rẻ đậu ngon lắm giồn béo chả ổn chê đi lịch_sự lễ_phép cải_thiện dần,2
6,phục_vụ tệ,0
6,chả_cốm đồng_ý trừ nghiêm_trọng dở khô dô ngon dở,2
6,đi đông_dã ăn_thử đồng_ý cũ thái_độ ngược phát_triển dịch_vụ vô bưng ăn_mẹt khô uống không_một_cách gọn_gàng chán nản đũa đụng đông đầy_ắp tràn nóng toàn đồ_ăn chả quân_tâm gửi nói_chuyện chọc liễu kém cẩn_thận ngon mắm_tôm lạ_lạ kèm đầy_đặn mẹt chế_biến sắp_xếp trông_hơi lọt_thỏm ăn_mẹt ngon không_bởi khác_biệt dạ_dày không_đặc_biệt lắm luộc không_ngon luộc kĩ_thịt bở vị đi xích bún_đậu hoài_niệm chả kém sạch_sẽ mát_mẻ tiếp_đãi trừ homemade ăn_quán ngon ngon đông_dã mặc_dù mắm_tôm đồ_ăn chẳng ngon vốn không_ngon không_đồng_ý,1
6,đi nhiêu khó_chịu uống đi nhiêu mẹt đem đẩy đẩy vô đẩy vô mời khó_chịu kêu thắc_mắc kêu cắt không_giờ,0
6,thoải_mái đi đặt_hàng mẹt không thích chả cốm đậu ngon binhthg không_thích chả không_ngon lắm,1
6,ăn_ở ngon thái_độ tệ uống không cười làm_ăn ngon,1
6,ngon ngon hơi mắc chất_lượng mẹt,2
6,hài_lòng packing sạch_sẽ khẩu_vị không_đánh_giá ngon đặt_hàng nóng,2
6,ăn_ở không_giờ tệ_hại ngân mặc gác_nhân phục_vụ thái_độ cằn_nhằn mắc mẹt đậu chiên lê xếp_hàng bthg chả không_giờ,0
6,mặt_tiền quẹo mẹt rán mặn vắt cực thích mắm_tôm sắm_bự đi đồ_ăn lắm cười rán ngon_chả ngon hơi gum cười,2
6,dat toi nằm dau không_cho,1
7,ốc_dở dạy,0
7,đi lòng_vòng kiếm vô đại_dè ngon lắm mắc tương_xứng ghiền_quất,2
7,vô bún không_nói hả_dạ lỡ hứa lừa đem rảnh đi giả_bộ vô_hỏi chờ bóc buôn_bán mất_vệ thái_độ,0
7,ngon mắc,2
7,hơi mắc,2
7,khô ăn_ở kỳ_đồng toàn xào cực đậm_đà thích bù chả không_đặc_biệt lắm bình_thường không_cũng giới_thiệu ổn_áp ghé,2
7,mặn nêm_nhạt mặn,1
7,bún_rieu tốt portion along,2
7,ngon đồng_tiền cười thuê nghệ_sĩ thành nấu sạch ghê_gớm quý_dzị sắp_xếp gọn_gàng vệ bún_món vô_cùng tô_bún không_cho í bớt khô bột_ngọt miếng chả dày ốc xào_sơ nêm cười ngon sạch hổng yên_tâm ăn_ở hơi khóc ngon_miệng đau cười hình_sáng cười tô_bún đầy_đủ không_tới,2
7,không_hợp khẩu_vị chả nhức đắt_đỏ nằm,1
7,thử hơi xót đóng_gói ưng_ý chả không_hợp_vị lắm thử ốc sạch đặt_hàng không_tại,2
7,riêu chả miếng chả bịch,0
7,riêu_ốc không_đông ăn_tô hơi_xíu,2
7,vốn thích ghé thử cười đi đông kêu ốc kêu kèm ướt đầy_đủ công_hơi ổn không_thích,2
7,giống_hệt khâc nằm,0
7,ăn_khà bún_riêu ưng sẵn_tiện đỡ thèm ngon ốc giòn ăn_yếu kèm thơm mặn hình_như ngon thành ăn_tô cười không_đẹp không_chụp,2
7,nằm hơi mắc bình_dân nêm đậm_đà thích,2
7,sạch_sẽ phục_vụ đông riêu_ốc ngon,2
7,ngon phục_vụ hơi nóng,2
7,ăn_tô ngon chất_lượng,2
7,ghé bún_riu đầy_đủ chả khó_chịu có_lẽ không_viết ổn mong đọc phản_ánh rút dân_tộc_nghiệm đừng như_vầy ảnh_hưởng đem đừng bực_mình,0
7,ngon ngán ghé hơi nguội_tẹo lèo thích nấu nóng giới_thiệu,2
7,thích đi học thích địa_chỉ nhanh_chóng gọn liền siêu_thích ngon thích xào ăn_không hơi bình_thường ăn_tô ổn hơi,2
7,hơi ăn_ốc không_lấy nếm trúng hỏng_lợ vọng cẩn_thận kỹ,2
7,đặt_hàng bún_riêu chả tạm không_gắt nguội chả lụa chả khô cứng_chả mềm xào ớt_vị xếp,1
7,đi hơi vắng nhẹn_vẻ khô quên ngon_hợp,2
7,dắt nghệ_ngợi lắm đem hơi hết_hồn miếng bự ngon hơi_xíu lèo ngon_chả ngon_nốt hơi lập_tức sạch_sẽ,2
7,bún_riêu ngon sốt ngon,2
7,lèo vị riêu nguyên_chất nhào nấu khô ngon ăn_ở thất_vọng hơi nhỏ_xíu sạch_sẽ thích thích,2
7,nêm_hơi dị_ứng ăn_không đi tốt khỏe ổn,1
7,ngon kèm sống xảy khô ngon trừ,2
7,kiếm riêu tương_đối tương_xứng chấp_nhận cực_kì thích ốc sốt ốc_tươi ngon,2
7,thiệt hương_vị ngon tụt_hứng lắm không_cảm_nhận ngon đông không_đúng lết ngon,2
7,không_thơm bắc nấu đỡ ăn_riêu giả khô trắng phụ đỏ đỏ trôi bồng_bềnh khô cục_huyết chảng nấu giết đi thoát trọng_giới_hạn chấp_nhận nấu cố chả quân_tâm khô gần_tâm chất_lượng ổn,2
7,ngon hợp_khẩu vị,2
7,đọc đa bún_riêu ốc chê nêm_nếm bình_thuận không_thích trừ đồng_ý lắm đậm_đà nêm ngon gắp lừa kèm,2
7,ăn_thử cực_mê kết_hợp sạch thoải_mái dùng_bữa mắc đồ_ăn tạm chấp_nhận thái_độ không_niềm_nở thân_thiện đỡ không_hề thích mặn chả đùng thích chả bọc chuối nhấn ngán đi đồ_ăn không_hợp khẩu_vị không_lại mắc không_đúng,1
7,thích ăn_quán chê không_hài_lòng đổi không_giảm_giá hơi mắc,2
7,trải quên bần_thần lật_đật đồ_ăn ốc_thoạt không_mấy hấp_dẫn tô tràng_thơm nức_mũi tràn đói hoàng_tráng sướng,2
7,nấu giới_thiết hơi ngòn ngọt_hơi mặn thôi_trọng ốc không_hiểu lắm đổ sốt bào_bún hơi mặn thông thiếc_sẻ dẻo_giòn thỏa nhanh_chóng nhẹn,2
7,nằm mặt_tiền rộng lắm đầy_đủ chả giò hơi không_dập tắt hành_thơm lắm bèo_bọt riêu thích lừa lừa_nấy hơi tê_tê đầu_lưỡi tốt bún_riêu ngon nếm,2
7,ngon sốt kèm tươi không_hợp lắm trông đơn_giản hợp_lý bát đầy_đủ miêu_tả,2
7,đầy_đủ ốc chất_lượng lắm ốc hà_nội vị,2
7,đậm_đà đồ_ăn tốt nhiên đông đợi,2
7,thử giận_dữ thích ướp ốc tẩm_sốt không,1
7,ngon,2
7,đọc ngon đi thử đi hơi nóng không_nhỏ chả_lụa không_rành lắm chả chiên hơi ướp sốt thiệt_hại thập_cẩm góp_ý hơi khó_chịu kêu đuổi,0
7,đầu_vào đông bù nhanh_chóng gọn tô ăn_không hự,2
7,ấn_tượng đặt_hàng chả giống_hệt đầy_đủ chả riêu_chả xứng_đáng cực_kì nhanh_chóng dễ_thương,2
7,riêu ngon sần đậm_đà đựng không_bị hòa súp ăn_đáng đồng_tiền rẻ ốc_mập sạch lắm thở thập_cẩm ngon hơi_xí ngon thử,2
7,thèm nhanh_chóng chóng riêu ngon kỹ đánh rám cảm_giác bực_bội mắc cạn_ốc hơi bé ngon mắm_chấm hấp_dẫn chả ngon lèo toàn hài_lòng kỹ_lưỡng khó_tính mừng đặt_hàng hắc_chắn đặt_hàng,1
7,đói rủ ngon lắm thử ngon_xuất_sắc ngon_riêu giá_cả bình_dân chất_lượng ghé thử,2
7,ăn_sạch nấu tuyệt_vời kèm_tô ốc tẩm hơi không_chê hơi tô không,2
7,tô đầy_đủ tô_bún đồ_ăn lắm chả xào_thơm hơi thử,2
7,ngon_vị bún_ốc chả ưng lắm,2
7,ngon ngon ổn không_không rộng,2
7,nhộn_nhịp hơi vắng ngon riêu chả bự tươi ngon tươi nếm không_ăn mắm_tôm chánh hổng mắc thoáng_mát nhanh_chóng niềm_nở chẳng phiền_lòng,2
7,ngon ngon hoài có_lẽ hơi một_chút,2
7,ngon lèo_ngọt phục_vụ,2
7,sạch_sẽ nhanh_chóng nhẹn phụ_hợp,2
7,không_ngờ nằm chẳng save_quán ghé sạch_sẽ ghé vắng gọn_gàng vô chả chất_lượng chả khà nghệ_đâu cơ_cười thơm ngọt_vị ngon ốc hơi xứng_đáng nhanh_chóng nhẹn phiền_lòng thèm ngon sạch_sẽ ghé thích,2
7,hấp_dẫn không_cành hông húp vừa_phải,2
7,xúm chạy bảo_đảm ngon lắm kêu lèo ngon chê đồng_tiền kêu kiếm chạy trêb nguyễn_thái_bình thoáng mát,2
7,ngon lừa thân rủ bún_riêu riêu chả ngon_ốc thích ghé,2
7,ngon ghé nằm không_sạch_sẽ thoáng mát ngon đậm_vị ăn_tô tô đá tạm ổn nhiệt_tình,1
7,ghé ăn_lạ tô đầy_đủ ngon đậm_đà tương_đối,2
7,riêu_ốc xào không_thấm_vị lắm ốc xào sốt trọng_tô chả bún_đẹp lắm không_rẻ gửi dễ_thương lắm đi dắt ướt_lau bớt,2
7,ngon giá_cả đi ăn_lệnh cấm hơi nóng,1
7,vô_tình ghé thử sạch_sẽ tô_dĩa phục_vụ lẹ ngon ngon_giá ổn,2
7,đi sạch_sẽ lắm chuyên kêu tô đầy_đủ ốc thơm ngon nặn hợp_vị ốc xào không_bỏ nhạt đi ốc xíu ngon,2
7,hơi xứng_đáng chả ngon kèm xào ăn_giòn lựa kỹ sạch_sẻ thèm,2
7,nấu đậm_đà đầy_đủ ốc riêu chả ngon không_bị thích ổn xào sả ốc xào hơi mặn vắt chánh dịu bớt ngon hàng_quán sạch_sẽ,2
7,quẹo tẹo ngon bún_riêu đầy_đủ không_quá đông sạch tươi thích ăn_ốc kêu ốc,2
7,hơi mặn vắt chánh ngon sạch_sẽ tô phục_vụ,2
7,giá_cả đi thử thoáng sạch tô đầy_đủ lừa tô không_mềm,2
7,đồng_ý chẳng giống_vị bún_riêu chán gòn ngon kiếm,1
7,vắng bún_riêu chất_lượng lắm nhé_bún trần sâu mát không_bí_như nhiệt_tình hơi lạnh_lùng,2
7,không_hơi mát_mẻ lắm không_bình_dân không_tương_xứng vừa_phải cộng kèm sống sôi chả riêu ngon rưới gừng đậm_đà,2
7,giới_thiệu dập nằm thành thoáng sạch_sẽ ốc chả bún chả_ốc hài_lòng chất_lượng ốc đi kèm_vị lạ ngon,2
7,thân_thiện sạch_sẽ đầy_đặn bún chả chả bình_thường chưng khô ngon thích ngon_mắt đen ốc đầy_đủ,2
7,ưng_quán sợ dĩa quân_tâm ngon_ốc chan_sate hấp_dẫn ngon sạch lặt_lá đẹp ấm_cúng ghé,2
7,đầy_đủ chả ốc ốc nêm_vị thơm ốc xào ăn_không tanh_giòn tươi thơm trúng bún_trọng_tô lắm đi không_nổi chất_lượng,2
7,ốc chả không_ngắt đông,2
7,giới_thiệu ghé mãi đi ăn_ở trông đựng đi ăn_ổn đậm_đà kèm khô thèm,2
7,ngon riêu hơi ngon,2
7,sạch_sẽ bún_riêu đầy_đủ chả chả lạ_miệng lắm tẩm ướp đẹp_mắt nóng sạch_sẽ,2
7,nằm mặt_tiền nguyễn_thái_bình kiếm không_đông lắm riêu chả ốc hợp_lí đi học ghé đói mải ăn_quên chụp,2
7,ăn_ở hài_lòng tô ốc ướp xào ngon_ăn tận_tình không_chụp hình,2
7,kiếm lịch_sự lắm dắt dắt không_nổi đi mỏng dắt,2
7,riêu bắc_nhiên ổn sạch_sẽ,2
7,ngon tuyệt_thích sạch sạch mong_trì hoài thành_công,2
7,thoáng mát bún_riêu cực ngon riêu ốc nấu đường_phèn bột_ngọt chủ_sẻ bí,2
7,ngon_riêu cực không_cái đỏ đỏ đại_đa_số lắm sống sạch ốc sần thích sate lỡ khóc tiếp ngon cực ăn_không tiếp,2
7,thích ăn_quán lắm thường_xuyên gợi_ý đăng đông tốt thích ăn_ốc ốc đem vô không_tánh ưng ngon quên chụp,2
7,nếm sạch riêu chả chế_biến ngon sạch_sẽ thoáng nhiệt_tình ngon mải_ăn quên,2
7,đi kêu khô riêu không_đến nêm_ăn hơi khô,2
7,rủ đi chất_lượng ốc kèm riêu bún_riêu tôm thích,2
7,thèm lưu sẵn ghé nấu chả đậu đồng_ý lắm chả yên_tâm bưng kèm tươi sạch_sẽ lắm thân_thiện,2
7,đi hút ăn_không lịch_sự sạch_sẽ tận_tình lắm nổi_tiếng giới_thiệu bún_riêu dễ_thương chả_quán ngon hẳn choèi chả đậm_đà ngon aen ghé ghiền,2
7,riêu đem kèm ốc riêu hủ lạ thử tô chất_lượng tô,2
8,rẻ ná cười ổn,2
8,cảo ngon mụi_vị không_đặc_biệt lắm đồng_ý,2
8,cảo xíu_mại,2
8,giảm_giá thử há ngon,2
9,đi đồ_ăn đặt_hàng chức_vụ xám đồng_phục lê tiêu tiêu kiểm_hóa trắng đi không_nhớ tiêu_góc tư gà_tiêu tiêu_tầm tiêu không_hề kích_thước bảo_hiểm lừa,0
9,nằm đẹp mặt_tiền chủ_động dắt giùm không_ngồi đặt_hàng trọng_hình chụp ngon_miễn nóng_ấm lắm rộng_rãi lắm hơi buồn tự_dưng tắt dời thắng không_phục_vụ không_nói,2
9,ghé kêu đùi chiên đổ vô bảo kệ không_cũng trọng_nóng máy_lạnh lạnh đàu máy_lạnh,1
9,nằm lắm đậm_vị tây_tây chiên mềm mềm sốt thơm nồng tiêu ngon ngon,2
9,mùi_vị qen không_nói qăng vô,2
9,sạch_sẽ thành thoáng lắm nhiệt_tình đồ_ăn phục_vụ ngon vừa_phải chả,2
9,thường_xuyên chất_lượng tốt sạch thường_xuyên lựa quân_trọng hài_lòng ưng_ý khô đẹp đông mặc_dù nhanh_chóng,2
9,gấp khô đen đốm chẳng popcorn chiên bở nhiêu ăn_không chẳng dám,0
9,thắc_mắc nổi_tiếng đảm_bảo_vệ tốt không_đăng không_thấy không_thấy không_mà không_bốc_nhúm thực khô không_hiểu đựng đi,0
9,ngon xèm,2
9,khùng tín_đồ rán xông áp_dụng khô cảm_giác bé_bỏng miếng lạc mặc_niệm rán tặng khô ngon thích mỏng cộng tương_ớt chua tương_ớt lỏng_lẻo nhạt tặng vọt vắng_quán đông thái_độ không_quá không_quá chiên_sãn sẵn,2
9,sốt_phô kẹp,2
9,đi thử kachiato ngon_lớp béo béo ngon cảm_nhận gần_gũi,2
9,kachiato,2
9,mì_ý,2
9,thử chiza đi không_quá xiên ngon ướp thích phủ phô hơi khô vị lạ mắc lợi nhẹ_nhàng đồng_ý,2
9,thèm tạt ngã nguyễn_tự rộng_trí giá_cả tart phục_vụ bánh_tart nóng_hổi ăn_liền nguội_tiếc xốp thơm tuyệt thích,2
9,khuyến_mãi popcorn hambuger thủ đi ăn_liền nóng ngã bùi_hữu_nghĩa rộng mát ồn_tầng ngắm chào dặn không_lấy đùi bắt bình_thường không_dắt bình_thường đắt thực_chất kêu kêu egtart bánh_nóng ngon thơm mềm popcorn khô giòn_thịt ẩm zinger on lựa kèm ngon_ăn không_thấy chất_lượng ý_chính rẻ ăn_kiêng hạn_chế dám tiếp thiệt_hại,2
9,lừa thích tổ_chức đông gói người_quản_trò lừa_nít thích ăn_ở có_lẽ tiện_lợi người_lớn lớn_tuổi không_thích lắm nhật_lừa ưu_tiên lừa lừa phục_vụ nhiệt_tình_vẻ bày thích,2
9,khuyến_mãi thích đồ_ăn ngon_vị thơm giảm_giá,2
9,không_nằm hơi ngã thoáng mát lau dọn kỹ tạm giá_cả rán ngon,2
9,popcorn thơm toàn truyền_thống thử đem tặng ngon mềm thơm nóng,2
9,đi đặt_hàng flava nước_ngọt tây_tây rẻ flava giấy_bạc xé ướp không_ngon chiên lắc gói lắc_tây mềm chiên trọng_túi cấm lắc_vị quyết truyền_thống hài_lòng chiên giòn không_bík khô cám_ơn cửa_hàng thủ đi đi,2
9,phục_vụ ngon dở hên_xẻo,1
11,thử thử rẻ nằm trọng_hẻm nhiệt_tình lắm,2
11,thử thử rẻ nằm trọng_hẻm nhiệt_tình lắm,2
11,ngon_hợp khẩu_vị đổi xà_lách khẩu_vị thèm,2
11,đáo_trọng_vấn đè khách_hàng không_thiếu,2
11,yêu cười yêu chất_lượng chuẩn rùi thích,2
11,hoàng_hôn dần phái_tiếc,2
11,đói,2
11,ngon ăn_sựt thích lắm sốt ngậy ngậy_trọng,2
11,xà_lách xà_lách sốt,2
11,ngợi vô_chê cười đóng_gói hơi đẹp hình_thức xịn để_ngợi xuất_sắc mì_ý sốt thích nhất_trọng cười viết đẹp zj zj nổi trúng thính_tức quý_bạn yêu,2
11,hàng đầy_đặn mỳ ngon ngọt_lợ xà_lách tươi_sốt ngon_miệng lắm,2
11,tuyệt_vời kèm sốt tuyệt_chưa tốt,2
11,thích mì_ý lắm ngon chất_lượng quán dồng_nghiệp ngon lắm,2
11,ngon kèm sốt tuyệt_vời xà_lách hợp thơm ngon,2
11,ưng_ý thơm ngon giòn sốt kèm ngon,2
11,shaky miễn_phí uống tiện nóng_hổi đồ_ăn hợp_khẩu vị lắm,2
11,đặt_hàng thử ngạc_nhiên rẻ ngon chiên hơi ám_vị chất_lượng ổn,2
11,giòn sựt sốt_thơm ngon mềm hòa_quyện cưỡng yêu lắm,2
11,mì_ý ngon tận_tình nhanh_chóng lắm sẻ cảm_nhận thử,2
11,chán thèm nóng_hổi thơm_ngút đi_đi ngó ngại chết đi ngon lắm ngạc_nhiên không_ăn khô ngon thòm thèm,2
